filnavn,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,zcr_mean,zcr_std,rms_mean,rms_std,flux_mean,flux_std,contrast_mean,contrast_std,hnr,target,beta,snr_db,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std
BlueNoise_beta-0.94_snr-1.75_037.wav,3581.3292993067666,794.1596907391952,2329.5313434370864,246.66164751841708,6494.488352745424,339.6911057671413,0.17675776779651642,0.13135533034801483,0.3519079330119681,0.17882111208843782,0.04409637674689293,0.020563222467899323,1.2708660364151,0.8190230131149292,19.75403448213629,12.494406443735171,1.1149533987045288,BlueNoise,-0.94,-1.75,-171.21148681640625,32.7915153503418,-0.16688862442970276,36.43552780151367,17.206787109375,19.919952392578125,6.2488112449646,15.91741943359375,-1.7241483926773071,13.254373550415039,-2.340097188949585,10.139456748962402,-10.263106346130371,9.180608749389648,-8.875306129455566,8.353392601013184,-11.96742057800293,8.609262466430664,-7.248801231384277,8.050825119018555,-11.254358291625977,7.493991851806641,-6.762117385864258,6.916806221008301,-11.68713092803955,6.327943325042725
BlueNoise_beta-0.94_snr11.20_015.wav,2835.8047248809225,1244.4078139402286,2075.7652715562435,247.74651643921638,5214.850249584027,1524.7131925227552,0.13745084404945374,0.15118229389190674,0.2918493392619681,0.19626655795928818,0.03731685131788254,0.02609243057668209,1.7929210662841797,1.5584760904312134,20.511665963989024,12.493223117022936,0.6206485629081726,BlueNoise,-0.94,11.2,-254.451904296875,63.46284103393555,32.34812545776367,48.53203201293945,12.499929428100586,26.66214370727539,2.8597781658172607,25.64298439025879,-8.28072738647461,17.001935958862305,-9.069568634033203,15.630967140197754,-16.566680908203125,15.408062934875488,-7.910335540771484,14.554388999938965,-8.35390567779541,11.946457862854004,-4.004899501800537,9.298844337463379,-9.044322967529297,8.284416198730469,-1.8522629737854004,7.742032527923584,-4.003418922424316,6.754202842712402
BlueNoise_beta-0.94_snr6.63_009.wav,3094.7787312604114,1104.4686377165658,2213.7899024573385,236.5693209617392,5768.23389292196,1183.9800609168567,0.151969313621521,0.13691827654838562,0.317272097565407,0.18724293851144497,0.036005549132823944,0.027833059430122375,1.6066722869873047,1.6808112859725952,19.305404433972633,12.339543457700412,0.37851449847221375,BlueNoise,-0.94,6.63,-215.70648193359375,63.45582580566406,28.631759643554688,43.87892150878906,15.896374702453613,21.65028953552246,16.069171905517578,20.53423309326172,8.127402305603027,11.183533668518066,-2.7463152408599854,15.404125213623047,-6.876824855804443,13.733505249023438,-0.36476314067840576,10.823348045349121,-2.8028554916381836,8.269336700439453,2.4830613136291504,8.393753051757812,-2.518903970718384,7.61118745803833,3.3646886348724365,7.078078746795654,-0.6041920781135559,6.846883296966553
BlueNoise_beta-0.95_snr-1.69_047.wav,3633.686061244072,765.1453555991718,2285.9950628202478,243.56352070108528,6470.465890183028,379.91438916693824,0.18657082319259644,0.1135253757238388,0.3753220578457447,0.15922865394041535,0.04481310397386551,0.025237981230020523,1.2997311353683472,0.9312260150909424,20.15220762908709,12.528408030689784,1.9343843460083008,BlueNoise,-0.95,-1.69,-161.31900024414062,32.85993194580078,-2.5270705223083496,35.25690460205078,13.38742733001709,16.728269577026367,8.881328582763672,15.590225219726562,4.277466297149658,14.788765907287598,2.323286533355713,9.018892288208008,-12.26857852935791,10.091595649719238,-11.642603874206543,10.134011268615723,-11.519558906555176,8.131699562072754,-6.95297908782959,6.999665260314941,-11.7304048538208,7.483159065246582,-4.0312371253967285,6.784041404724121,-5.764209270477295,6.391116619110107
BlueNoise_beta-0.96_snr-4.32_012.wav,3896.9591274470476,636.1430911337948,2236.4277384794386,178.9678902682518,6595.828713968958,317.713933283113,0.2051139771938324,0.10696302354335785,0.4271976119237589,0.13773169736766805,0.04965415596961975,0.021959541365504265,1.3130176067352295,0.8759009838104248,19.712923092111506,12.2676039803086,0.43435758352279663,BlueNoise,-0.96,-4.32,-143.70680236816406,27.094690322875977,-19.14422035217285,23.23166847229004,-2.8534998893737793,14.406676292419434,-8.289090156555176,13.584778785705566,-13.797698020935059,8.623932838439941,-15.186149597167969,10.395733833312988,-17.514341354370117,9.964152336120605,-11.801433563232422,8.709553718566895,-13.13110637664795,8.640124320983887,-6.359274387359619,7.0409770011901855,-10.501439094543457,5.755149841308594,-3.9628758430480957,5.480428218841553,-6.8223724365234375,4.654041290283203
BlueNoise_beta-0.96_snr6.01_042.wav,3062.953070700002,1104.2382062686313,2146.415830235115,256.19993601202634,5650.979291417166,1252.9056470284725,0.1503729224205017,0.13390082120895386,0.32286622653753994,0.17455588030111302,0.037971287965774536,0.026854658499360085,1.6884907484054565,1.6509672403335571,19.97993992349549,12.210644163236903,0.18069925904273987,BlueNoise,-0.96,6.01,-205.39559936523438,65.43167114257812,29.50436782836914,47.76641082763672,4.344860553741455,21.969236373901367,-0.1148529052734375,21.499774932861328,3.243288993835449,19.7624454498291,4.122291088104248,10.566680908203125,-10.896422386169434,14.869522094726562,-13.355356216430664,14.629196166992188,-10.64587116241455,10.718135833740234,-0.586892306804657,10.279801368713379,-3.2844698429107666,9.213040351867676,4.68493127822876,8.971964836120605,-3.127180337905884,7.595094203948975
BlueNoise_beta-0.97_snr-4.62_016.wav,3860.606433292174,658.4941588234043,2254.572601273766,201.17580526678776,6596.348392461197,332.16967182477146,0.22076795995235443,0.11505971848964691,0.43450624722960995,0.13392496675036164,0.04597995802760124,0.022636080160737038,1.2796822786331177,0.9789451360702515,19.204623510809697,12.451097948979653,1.0216703414916992,BlueNoise,-0.97,-4.62,-145.43017578125,33.54535675048828,-11.386414527893066,29.161468505859375,2.2018446922302246,15.096370697021484,-5.697912693023682,13.359391212463379,-8.442087173461914,8.273781776428223,-7.7788848876953125,8.6421537399292,-11.213970184326172,7.4246649742126465,-5.394553184509277,6.460992813110352,-7.248255729675293,6.201782703399658,-2.1546807289123535,6.351565837860107,-7.452499866485596,5.188634872436523,-1.5287891626358032,4.884640216827393,-4.5998029708862305,4.444224834442139
BlueNoise_beta-0.97_snr12.25_021.wav,3258.061801486871,1245.9400739295302,2041.0813222593474,218.22580488556204,5620.129364089776,1406.4019631872725,0.1800050437450409,0.14833243191242218,0.35443382719123506,0.21130680194755735,0.029858969151973724,0.02721983566880226,1.6828855276107788,1.7735377550125122,19.511881182606366,12.841011977575315,0.2645765244960785,BlueNoise,-0.97,12.25,-267.4715881347656,101.91400146484375,12.078725814819336,57.05861282348633,3.6840672492980957,20.290502548217773,7.655345439910889,24.28594398498535,-4.722851753234863,16.938169479370117,-0.6430943608283997,13.720786094665527,-7.831243515014648,10.524727821350098,-4.344311714172363,9.50578498840332,-7.681454181671143,10.153964042663574,-0.8198869824409485,8.573684692382812,-9.240011215209961,6.737400531768799,-1.6649247407913208,6.8787336349487305,-8.292803764343262,6.58320951461792
BlueNoise_beta-0.98_snr-2.48_036.wav,3593.4348641549213,754.5320071428193,2339.145927677272,245.89841474427107,6497.729700854701,341.15790306133437,0.1771737039089203,0.12165385484695435,0.355736301369863,0.15895619581613504,0.04760858789086342,0.02146294340491295,1.2841824293136597,0.9197384119033813,19.73044225091933,12.468891441710323,1.1463921070098877,BlueNoise,-0.98,-2.48,-153.9210968017578,30.09820556640625,3.9943861961364746,32.777610778808594,22.4558162689209,16.295190811157227,11.13410758972168,13.662219047546387,1.94775390625,15.846257209777832,1.3613312244415283,10.945601463317871,-5.931848049163818,9.172826766967773,-3.9384801387786865,8.699886322021484,-6.894944190979004,8.033771514892578,-1.6669883728027344,8.113570213317871,-5.374630451202393,7.222649574279785,-0.4008873701095581,6.329099178314209,-4.701494216918945,5.019268989562988
BlueNoise_beta-0.98_snr11.92_038.wav,2739.2665793245915,1435.946172530361,2032.1437246725402,267.01847668157444,4915.835411471322,1807.6980928093749,0.12719810009002686,0.14384230971336365,0.2913949670069721,0.20770598649937683,0.03792544826865196,0.025892607867717743,1.7102844715118408,1.6748965978622437,18.831264590513292,12.5830757028022,0.4227454364299774,BlueNoise,-0.98,11.92,-256.9277648925781,66.05207824707031,41.06398010253906,58.80840301513672,35.97758102416992,24.1185359954834,27.14261245727539,21.959716796875,12.48800277709961,14.745563507080078,5.440820217132568,11.965139389038086,-14.048304557800293,16.598270416259766,0.424203097820282,12.370314598083496,0.744816780090332,8.294853210449219,0.937109112739563,9.172591209411621,-4.675897121429443,7.542693138122559,1.2427414655685425,5.89213228225708,-5.276144027709961,6.086123466491699
BlueNoise_beta-0.98_snr13.47_019.wav,2697.9380538276328,1333.915895137382,1988.0006378515811,288.754151557592,4865.1175213675215,1587.5260760098959,0.09901411086320877,0.1348327100276947,0.2603497788242009,0.20792142800964344,0.04141036048531532,0.024724088609218597,1.9421590566635132,1.901802897453308,21.277726687345467,12.15338010805371,1.3817507028579712,BlueNoise,-0.98,13.47,-264.3258361816406,69.65840911865234,31.67323875427246,48.079837799072266,12.046727180480957,27.528865814208984,16.26349639892578,23.65329933166504,-2.681549310684204,18.129207611083984,-1.055295705795288,16.76662826538086,-4.3193230628967285,12.916579246520996,-3.537982702255249,14.364724159240723,-12.977118492126465,12.772920608520508,-5.922429084777832,11.425593376159668,-7.869743347167969,8.3002347946167,-0.9083576202392578,7.1890788078308105,-6.852725028991699,6.836687088012695
BlueNoise_beta-0.99_snr-0.81_030.wav,3614.6867708944533,844.7619974577668,2301.7915035957444,228.36027950087671,6475.8110254083485,426.9091341174537,0.17932622134685516,0.12884603440761566,0.37506529342296513,0.17733561957415675,0.04166294261813164,0.023214921355247498,1.2848868370056152,0.9559779763221741,19.763975638971022,12.6478736957931,1.557843804359436,BlueNoise,-0.99,-0.81,-182.15731811523438,35.5018310546875,-0.9499778151512146,34.34452438354492,14.364694595336914,18.252622604370117,3.719400405883789,15.804121971130371,-3.6702327728271484,10.018339157104492,-7.21502685546875,9.368812561035156,-12.476346969604492,10.140979766845703,-7.514225959777832,9.069341659545898,-10.20873737335205,8.873830795288086,-4.931978225708008,7.534604549407959,-9.84482479095459,7.098221778869629,-3.6055071353912354,7.032036304473877,-5.380740642547607,4.91814661026001
BlueNoise_beta-0.99_snr2.36_028.wav,3593.562462696905,1083.856982963942,2191.1981952539263,248.51084829933498,6275.916916167665,826.9147521660389,0.18492071330547333,0.13497741520404816,0.3970147763578275,0.19092773881485245,0.03501109033823013,0.026419762521982193,1.4573695659637451,1.2718429565429688,19.236156327393346,12.637576340941296,0.9908391833305359,BlueNoise,-0.99,2.36,-218.90185546875,50.612525939941406,-1.1364855766296387,47.333953857421875,13.979167938232422,24.983530044555664,6.443735599517822,19.253931045532227,-0.7399719953536987,14.604012489318848,-1.2267823219299316,10.075008392333984,-6.724618911743164,10.49406623840332,-3.9952926635742188,8.569183349609375,-7.5504045486450195,8.24998664855957,-0.45546895265579224,7.904766082763672,-4.050414562225342,5.580420017242432,1.5865427255630493,5.703841686248779,-1.8828885555267334,4.977951526641846
BlueNoise_beta-0.99_snr2.96_039.wav,3391.559594108889,978.3946894183025,2291.7725587182363,225.57281909702922,6248.168640897756,731.0798206904522,0.1574215441942215,0.13637866079807281,0.33295528822211157,0.18728089948692783,0.039802294224500656,0.02424636296927929,1.4536497592926025,1.2491227388381958,19.827269389643035,12.372042725413698,2.256373405456543,BlueNoise,-0.99,2.96,-209.75674438476562,44.05507278442383,8.266780853271484,36.9958381652832,14.38221549987793,19.89739990234375,5.244632720947266,16.698049545288086,-1.814434289932251,11.270023345947266,-2.8127691745758057,9.778812408447266,-5.387045383453369,9.29827880859375,-2.7339422702789307,9.055498123168945,-6.35628080368042,7.20781946182251,-3.142693281173706,6.664907455444336,-7.813111782073975,6.457155227661133,-0.5232039093971252,6.099798202514648,-4.0759077072143555,5.587116718292236
BlueNoise_beta-0.99_snr5.89_034.wav,3246.386893832443,1015.6342738301931,2234.4667000956733,215.26639538131954,5920.762108262108,1022.3792705716897,0.16296984255313873,0.14181877672672272,0.3258396653824201,0.18633869127801864,0.03532295674085617,0.028124572709202766,1.520885705947876,1.4732356071472168,19.54381227351607,12.485040118442774,0.6454875469207764,BlueNoise,-0.99,5.89,-232.78854370117188,49.2300910949707,13.51858139038086,36.1708984375,23.312795639038086,16.503366470336914,26.594881057739258,24.12904167175293,4.28835916519165,12.907382011413574,-2.274979829788208,14.51461410522461,-1.8437138795852661,10.818291664123535,-2.7858009338378906,11.615742683410645,-8.324584007263184,11.993239402770996,0.928800106048584,9.174443244934082,-5.3322224617004395,10.906982421875,0.9022519588470459,8.286895751953125,-0.556613564491272,6.571274280548096
BlueNoise_beta-1.00_snr13.73_022.wav,2885.4877588957343,1325.8470845218574,2000.881315571749,346.46678807841977,5055.252493765586,1942.3021090976047,0.156318798661232,0.15079882740974426,0.31323923057768926,0.19847989606677616,0.029482996091246605,0.03192503750324249,1.8030273914337158,2.073554277420044,19.774025415920324,12.436338276980388,0.119174063205719,BlueNoise,-1.0,13.73,-283.563232421875,83.27043151855469,42.349788665771484,61.471797943115234,7.773709774017334,24.040773391723633,-3.0915136337280273,28.281909942626953,-10.573919296264648,21.007986068725586,-3.9689440727233887,12.170100212097168,-6.919395446777344,12.844839096069336,-9.491297721862793,14.731281280517578,-8.154237747192383,10.748234748840332,4.933322429656982,8.751067161560059,-0.3053413927555084,8.178389549255371,2.108006715774536,7.182047367095947,-2.712222099304199,6.627845764160156
BlueNoise_beta-1.01_snr6.86_007.wav,2893.5644899988097,995.7009378696276,2245.3843170369532,233.8900482637734,5717.6079734219265,978.8866206368538,0.11380236595869064,0.1329977661371231,0.2611603432513298,0.1673938026887495,0.04360479861497879,0.023474054411053658,1.6751784086227417,1.4289214611053467,20.96637169059528,12.059127773378675,1.2198346853256226,BlueNoise,-1.01,6.86,-216.4437713623047,39.91835021972656,25.036880493164062,33.894866943359375,16.078433990478516,23.60210609436035,8.994720458984375,22.52553939819336,-1.7740281820297241,13.619414329528809,-8.322279930114746,13.644489288330078,-13.522808074951172,12.013290405273438,-6.139867782592773,11.666094779968262,-8.066024780273438,10.01322078704834,-1.9969738721847534,8.584319114685059,-5.458432674407959,8.299873352050781,-1.4862245321273804,7.673434734344482,-7.21560525894165,6.399555683135986
BlueNoise_beta-1.02_snr10.87_041.wav,3919.3526228935466,1238.4886463080038,2047.2043617513575,189.33164610795737,6241.953592814371,1346.2577447822885,0.23164014518260956,0.13140755891799927,0.4777980231629393,0.21846301469633028,0.015752531588077545,0.02329600602388382,1.2289462089538574,1.1692557334899902,18.365711496819944,13.033243301327223,0.8631840944290161,BlueNoise,-1.02,10.87,-371.66790771484375,68.72623443603516,-25.79765510559082,48.15152359008789,1.8623878955841064,20.814613342285156,-0.16714350879192352,18.568126678466797,-4.357466220855713,10.367452621459961,-5.456393718719482,11.546751976013184,-6.033753871917725,8.643855094909668,-1.1776454448699951,8.302968978881836,-6.903319358825684,9.368760108947754,-3.5701725482940674,8.770434379577637,-7.855348587036133,8.11352825164795,-3.710672616958618,9.707075119018555,-6.628689289093018,7.575541973114014
BlueNoise_beta-1.02_snr17.57_032.wav,2881.8589670968126,1362.4878367388083,2013.0972695931655,333.351483324151,5123.308404558405,1627.353321704158,0.12794233858585358,0.14452601969242096,0.2917001105878995,0.19472517956286373,0.032718997448682785,0.028179043903946877,1.850689172744751,1.797033667564392,19.513123904696734,12.400778126344624,0.4098776578903198,BlueNoise,-1.02,17.57,-292.565185546875,91.72990417480469,24.37431526184082,51.904964447021484,31.527650833129883,22.1044921875,35.163875579833984,27.938512802124023,7.901244640350342,19.86981964111328,10.68094539642334,14.021844863891602,-11.549299240112305,15.12394905090332,4.052175521850586,10.829062461853027,0.8727100491523743,9.533881187438965,1.533661961555481,11.86340618133545,-1.2381483316421509,7.598405361175537,0.2052704244852066,8.47426986694336,-3.6864051818847656,9.201260566711426
BlueNoise_beta-1.02_snr8.31_020.wav,3314.114988732253,1310.4767641566693,2136.4185356547664,241.50594698545808,5811.590058236273,1411.3973439415975,0.18151286244392395,0.14975003898143768,0.35603754571143614,0.23778908855887282,0.027536530047655106,0.027369318529963493,1.3020185232162476,1.4744404554367065,18.98361644276951,12.775232137894692,0.8887174725532532,BlueNoise,-1.02,8.31,-280.4795837402344,69.86622619628906,10.662867546081543,55.97480773925781,17.958404541015625,24.53251838684082,14.722501754760742,20.597980499267578,4.898964881896973,13.771065711975098,0.8704721927642822,13.102633476257324,-2.4938695430755615,10.494985580444336,0.101773202419281,8.377676010131836,-3.7694942951202393,10.112813949584961,0.39497408270835876,8.483238220214844,-4.760663032531738,8.175127983093262,0.40199166536331177,7.670179843902588,-2.4310262203216553,6.594116687774658
BlueNoise_beta-1.03_snr-4.85_011.wav,3786.2832603836428,797.4406904107083,2250.9285574004825,220.08427872250252,6543.847934472935,397.0078817487017,0.21379368007183075,0.10573343187570572,0.4241045947488584,0.16584018710209694,0.04375385865569115,0.019936561584472656,1.2245134115219116,1.0176273584365845,18.66344807879273,12.498943318798387,0.6069316267967224,BlueNoise,-1.03,-4.85,-148.6139373779297,43.78225326538086,-7.300100326538086,37.775150299072266,11.182936668395996,18.2751407623291,12.56541633605957,21.170969009399414,8.27457046508789,14.86185359954834,0.9878221154212952,9.223091125488281,-6.130624294281006,10.410527229309082,-4.367712020874023,8.879143714904785,-7.820984840393066,7.501537799835205,-2.1647870540618896,7.69093132019043,-6.63831901550293,7.301833629608154,-0.7250998020172119,5.898875713348389,-3.4872848987579346,6.102766036987305
BlueNoise_beta-1.03_snr16.28_027.wav,2655.242105803196,1473.3843911819067,1872.8591833111698,329.4066509683816,4564.215319361278,1840.1335733793462,0.08094067126512527,0.11572348326444626,0.27382750099840253,0.20210927217864685,0.03999669849872589,0.024710703641176224,2.1260950565338135,1.8715784549713135,20.687978792669814,12.466082716179397,0.7810201048851013,BlueNoise,-1.03,16.28,-270.2723388671875,74.56446838378906,37.173492431640625,68.64362335205078,19.34275245666504,29.970630645751953,9.111488342285156,30.962364196777344,-13.707736015319824,16.123628616333008,-19.988243103027344,15.945022583007812,-23.209508895874023,15.514518737792969,-11.14697551727295,14.0191068649292,-11.729976654052734,11.398629188537598,-1.4390894174575806,7.971401691436768,-11.719472885131836,8.582620620727539,0.009045049548149109,8.26966667175293,-4.661370754241943,6.156451225280762
